2021-05-18 13:25:31.725 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '0', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:25:31.727 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 0
2021-05-18 13:29:01.005 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2018-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:29:01.008 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2018-10-11 14:42:28.557170
2021-05-18 13:29:01.011 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2018-10-11 14:42:28.557170
2021-05-18 13:29:01.011 | DEBUG    | controllers.request_handler:create:77 - 400 Bad Request: upload date is in the past
2021-05-18 13:29:26.551 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:29:26.553 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:29:26.553 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:29:26.554 | DEBUG    | controllers.request_handler:create:77 - 400 Bad Request: bad metadata
2021-05-18 13:32:36.897 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:32:36.900 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:32:36.903 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:32:36.904 | DEBUG    | controllers.request_handler:create:77 - 400 Bad Request: bad metadata
2021-05-18 13:33:42.180 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:33:42.183 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:33:42.186 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:33:42.186 | DEBUG    | controllers.request_handler:create:57 - False
2021-05-18 13:33:42.187 | DEBUG    | controllers.request_handler:create:78 - 400 Bad Request: bad metadata
2021-05-18 13:34:23.573 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
